2023-04-25 14:56:07.067 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-25 14:56:07.068 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:14:58.429 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:14:58.429 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:14:58.429 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:14:58.432 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:14:58.432 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:15:00.553 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:15:00.561 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:15:00.561 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:15:00.563 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:15:00.564 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:15:00.565 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:15:00.566 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:15:00.569 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:15:00.570 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:15:00.571 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:15:01.051 LOG_INFO  <Yolov5Detect>total detect time=0.4786 yolov5.cpp:356
2023-04-26 13:15:01.051 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:420
2023-04-26 13:15:01.051 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:15:01.051 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:15:01.051 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:15:01.052 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:29:13.395 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:29:13.411 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:29:13.411 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:29:13.412 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:29:13.413 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:29:13.413 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:29:13.414 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:29:13.418 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:29:13.419 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:29:13.420 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:29:13.786 LOG_INFO  <Yolov5Detect>total detect time=0.3659 yolov5.cpp:356
2023-04-26 13:29:13.786 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:420
2023-04-26 13:29:13.786 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:29:13.787 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:29:13.787 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:29:13.788 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:29:18.799 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:29:18.799 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:29:18.849 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:29:18.850 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:29:26.086 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:29:26.086 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:29:26.087 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:29:26.087 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:29:26.089 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:29:26.089 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:29:28.025 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:29:28.031 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:29:28.032 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:29:28.033 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:29:28.034 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:29:28.035 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:29:28.036 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:29:28.040 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:29:28.040 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:29:28.040 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:29:28.390 LOG_INFO  <Yolov5Detect>total detect time=0.3498 yolov5.cpp:359
2023-04-26 13:29:28.391 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:423
2023-04-26 13:29:28.392 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:29:28.393 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:29:28.394 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:29:28.395 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:31:03.111 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:31:03.118 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:31:03.118 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:31:03.119 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:31:03.120 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:31:03.120 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:31:03.121 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:31:03.125 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:31:03.125 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:31:03.126 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:31:03.491 LOG_INFO  <Yolov5Detect>total detect time=0.3636 yolov5.cpp:359
2023-04-26 13:31:03.491 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:423
2023-04-26 13:31:03.492 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:31:03.492 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:31:03.492 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:31:03.493 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:31:06.606 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:31:06.606 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:31:06.656 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:31:06.660 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:31:13.670 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:31:13.671 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:31:13.671 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:31:13.671 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:31:13.672 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:31:13.672 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:31:15.081 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:31:15.087 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:31:15.088 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:31:15.089 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:31:15.090 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:31:15.091 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:31:15.092 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:31:15.096 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:31:15.096 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:31:15.097 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:31:15.452 LOG_INFO  <Yolov5Detect>total detect time=0.3549 yolov5.cpp:359
2023-04-26 13:31:15.452 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:423
2023-04-26 13:31:15.452 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:31:15.452 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:31:15.452 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:31:15.452 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:36:06.301 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:36:06.308 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:36:06.308 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:36:06.309 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:36:06.310 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:36:06.311 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:36:06.311 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:36:06.315 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:36:06.315 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:36:06.316 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:217
2023-04-26 13:36:06.657 LOG_INFO  <Yolov5Detect>total detect time=0.3402 yolov5.cpp:359
2023-04-26 13:36:06.657 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:423
2023-04-26 13:36:06.657 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:36:06.657 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:36:06.657 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:36:06.657 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:36:12.583 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:36:12.584 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:36:12.633 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:36:12.635 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:36:18.859 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:36:18.859 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:36:18.859 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:36:18.859 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:36:18.860 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:36:18.860 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:36:19.689 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:36:19.695 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:36:19.696 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:36:19.697 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:36:19.698 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:36:19.699 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:36:19.700 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:36:19.703 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:36:19.704 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:36:19.705 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:219
2023-04-26 13:36:20.152 LOG_INFO  <Yolov5Detect>total detect time=0.4465 yolov5.cpp:361
2023-04-26 13:36:20.152 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:425
2023-04-26 13:36:20.152 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:36:20.153 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:36:20.153 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:36:20.153 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:40:41.437 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:40:41.443 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:40:41.444 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:40:41.445 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:40:41.446 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:40:41.447 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:40:41.447 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:40:41.451 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:40:41.451 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:40:41.451 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:219
2023-04-26 13:40:41.812 LOG_INFO  <Yolov5Detect>total detect time=0.3607 yolov5.cpp:361
2023-04-26 13:40:41.813 LOG_ERROR <Yolov5>Detect finished,is empty yolov5.cpp:425
2023-04-26 13:40:41.813 LOG_INFO  <Recognition> Recognition finished,res=empty server.cpp:241
2023-04-26 13:40:41.813 LOG_INFO  Send Res Img Success! server.cpp:276
2023-04-26 13:40:41.814 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:40:41.814 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:40:49.302 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:40:49.303 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:40:49.352 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:40:49.353 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:40:55.631 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:40:55.631 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:40:55.631 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:40:55.631 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:40:55.632 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:40:55.632 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:40:56.508 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:40:56.523 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:40:56.531 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:40:56.531 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:40:56.532 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:219
2023-04-26 13:41:16.836 LOG_INFO  <Yolov5Detect>total detect time=20.3043 yolov5.cpp:361
2023-04-26 13:41:17.127 LOG_INFO  <Recognition> Recognition finished,res=person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,per
2023-04-26 13:48:03.204 LOG_ALARM -----------------  logr4z thread started!  ---------------------------- Logr.cpp:1725
2023-04-26 13:48:03.204 LOG_ALARM logrger id=0 key=Main name=Main path=./log/ level=0 display=true Logr.cpp:1735
2023-04-26 13:48:03.254 LOG_INFO  ----------load model!----------- ano_detect_main.cpp:10
2023-04-26 13:48:03.254 LOG_INFO  <load model>load GroundWater model DeepNet.cpp:91
2023-04-26 13:48:10.227 LOG_INFO  <load model>load GroundWater model successful! DeepNet.cpp:102
2023-04-26 13:48:10.228 LOG_INFO  <load model>ALL modl load successful! ano_detect_main.cpp:14
2023-04-26 13:48:10.229 LOG_INFO  ----------AnoServer start!----------- ano_detect_main.cpp:19
2023-04-26 13:48:10.229 LOG_INFO  <InitServer> server bind complete! server.cpp:30
2023-04-26 13:48:10.230 LOG_INFO  <AnoServer> Server Start Listening ... server.cpp:193
2023-04-26 13:48:10.231 LOG_INFO  ==============Connect2Client============== server.cpp:48
2023-04-26 13:48:10.232 LOG_INFO  <AnoServer> Server accept complete! server.cpp:200
2023-04-26 13:48:10.237 LOG_INFO  <RecvInfo>recvInfo cols=605 server.cpp:86
2023-04-26 13:48:10.237 LOG_INFO  <RecvInfo>recvInfo rows=397 server.cpp:87
2023-04-26 13:48:10.238 LOG_INFO  <RecvInfo>recvInfo channels=3 server.cpp:88
2023-04-26 13:48:10.238 LOG_INFO  <RecvInfo>recvInfo status=ok server.cpp:89
2023-04-26 13:48:10.239 LOG_INFO  <RecvInfo>recvInfo file_path=demo/test.jpg server.cpp:90
2023-04-26 13:48:10.239 LOG_INFO  <RecvInfo>recvInfo ano_type=GroundWater server.cpp:91
2023-04-26 13:48:10.245 LOG_INFO  <AnoServer> recv image successful! server.cpp:224
2023-04-26 13:48:10.245 LOG_INFO  <Recognition> start Recognition,Ano_type=FBGW server.cpp:237
2023-04-26 13:48:10.246 LOG_INFO  <Yolov5Detect>recognition type=1 yolov5.cpp:229
2023-04-26 13:48:30.506 LOG_INFO  <Yolov5Detect>total detect time=20.2592 yolov5.cpp:371
